slip_ratio,pacejka_fx_over_fz,linear_fx_over_fz,linear_error
4.283100000000000240e-01,1.077116345932419783e+00,1.084066657791777688e+00,6.950311859357904964e-03
4.283200000000000340e-01,1.077113173558661208e+00,1.084064002129826676e+00,6.950828571165468261e-03
4.283300000000000440e-01,1.077110001213945401e+00,1.084061346467875664e+00,6.951345253930263368e-03
4.283400000000000540e-01,1.077106828898273472e+00,1.084058690805924652e+00,6.951861907651180061e-03
4.283500000000000085e-01,1.077103656611645865e+00,1.084056035143973640e+00,6.952378532327774252e-03
4.283600000000000185e-01,1.077100484354064358e+00,1.084053379482022628e+00,6.952895127958269583e-03
4.283700000000000285e-01,1.077097312125529172e+00,1.084050723820071616e+00,6.953411694542444010e-03
4.283800000000000385e-01,1.077094139926041638e+00,1.084048068158120603e+00,6.953928232078965266e-03
4.283900000000000485e-01,1.077090967755602202e+00,1.084045412496169591e+00,6.954444740567389260e-03
4.284000000000000585e-01,1.077087795614212640e+00,1.084042756834218579e+00,6.954961220005939637e-03
4.284100000000000130e-01,1.077084623501873173e+00,1.084040101172267567e+00,6.955477670394394352e-03
4.284200000000000230e-01,1.077081451418585134e+00,1.084037445510316555e+00,6.955994091731421136e-03
4.284300000000000330e-01,1.077078279364349189e+00,1.084034789848365543e+00,6.956510484016353857e-03
4.284400000000000430e-01,1.077075107339166671e+00,1.084032134186414531e+00,6.957026847247860246e-03
4.284500000000000530e-01,1.077071935343038245e+00,1.084029478524463519e+00,6.957543181425274170e-03
4.284600000000000075e-01,1.077068763375964799e+00,1.084026822862512507e+00,6.958059486547707451e-03
4.284700000000000175e-01,1.077065591437947445e+00,1.084024167200561495e+00,6.958575762614049864e-03
4.284800000000000275e-01,1.077062419528987069e+00,1.084021511538610483e+00,6.959092009623413233e-03
4.284900000000000375e-01,1.077059247649085005e+00,1.084018855876659471e+00,6.959608227574465289e-03
4.285000000000000475e-01,1.077056075798241030e+00,1.084016200214708459e+00,6.960124416467428077e-03
4.285100000000000575e-01,1.077052903976457365e+00,1.084013544552757669e+00,6.960640576300303195e-03
4.285200000000000120e-01,1.077049732183734454e+00,1.084010888890806656e+00,6.961156707072202465e-03
4.285300000000000220e-01,1.077046560420073185e+00,1.084008233228855644e+00,6.961672808782459754e-03
4.285400000000000320e-01,1.077043388685474667e+00,1.084005577566904632e+00,6.962188881429964837e-03
4.285500000000000420e-01,1.077040216979939569e+00,1.084002921904953620e+00,6.962704925014051582e-03
4.285600000000000520e-01,1.077037045303469220e+00,1.084000266243002608e+00,6.963220939533387721e-03
4.285700000000000620e-01,1.077033873656064067e+00,1.083997610581051596e+00,6.963736924987529164e-03
4.285800000000000165e-01,1.077030702037725884e+00,1.083994954919100584e+00,6.964252881374699555e-03
4.285900000000000265e-01,1.077027530448454451e+00,1.083992299257149572e+00,6.964768808695120939e-03
4.286000000000000365e-01,1.077024358888251765e+00,1.083989643595198560e+00,6.965284706946794913e-03
4.286100000000000465e-01,1.077021187357118270e+00,1.083986987933247548e+00,6.965800576129277388e-03
4.286200000000000565e-01,1.077018015855054633e+00,1.083984332271296536e+00,6.966316416241902232e-03
4.286300000000000110e-01,1.077014844382062408e+00,1.083981676609345524e+00,6.966832227283115131e-03
4.286400000000000210e-01,1.077011672938142484e+00,1.083979020947394512e+00,6.967348009252027907e-03
4.286500000000000310e-01,1.077008501523295525e+00,1.083976365285443499e+00,6.967863762147974427e-03
4.286600000000000410e-01,1.077005330137522199e+00,1.083973709623492487e+00,6.968379485970288556e-03
4.286700000000000510e-01,1.077002158780824059e+00,1.083971053961541475e+00,6.968895180717415982e-03
4.286800000000000610e-01,1.076998987453201773e+00,1.083968398299590463e+00,6.969410846388690572e-03
4.286900000000000155e-01,1.076995816154656227e+00,1.083965742637639451e+00,6.969926482983224147e-03
4.287000000000000255e-01,1.076992644885188533e+00,1.083963086975688439e+00,6.970442090499906485e-03
4.287100000000000355e-01,1.076989473644799356e+00,1.083960431313737427e+00,6.970957668938071450e-03
4.287200000000000455e-01,1.076986302433490028e+00,1.083957775651786637e+00,6.971473218296608820e-03
4.287300000000000555e-01,1.076983131251260994e+00,1.083955119989835625e+00,6.971988738574630418e-03
4.287400000000000100e-01,1.076979960098113587e+00,1.083952464327884613e+00,6.972504229771026019e-03
4.287500000000000200e-01,1.076976788974048693e+00,1.083949808665933601e+00,6.973019691884907445e-03
4.287600000000000300e-01,1.076973617879067202e+00,1.083947153003982589e+00,6.973535124915386518e-03
4.287700000000000400e-01,1.076970446813170001e+00,1.083944497342031577e+00,6.974050528861575060e-03
4.287800000000000500e-01,1.076967275776357980e+00,1.083941841680080564e+00,6.974565903722584892e-03
4.287900000000000600e-01,1.076964104768632247e+00,1.083939186018129552e+00,6.975081249497305791e-03
4.288000000000000145e-01,1.076960933789993691e+00,1.083936530356178540e+00,6.975596566184849578e-03
4.288100000000000245e-01,1.076957762840443422e+00,1.083933874694227528e+00,6.976111853784106032e-03
4.288200000000000345e-01,1.076954591919981885e+00,1.083931219032276516e+00,6.976627112294631061e-03
4.288300000000000445e-01,1.076951421028610634e+00,1.083928563370325504e+00,6.977142341714870355e-03
4.288400000000000545e-01,1.076948250166329890e+00,1.083925907708374492e+00,6.977657542044601868e-03
4.288500000000000090e-01,1.076945079333141209e+00,1.083923252046423480e+00,6.978172713282271289e-03
4.288600000000000190e-01,1.076941908529045477e+00,1.083920596384472468e+00,6.978687855426990438e-03
4.288700000000000290e-01,1.076938737754043141e+00,1.083917940722521456e+00,6.979202968478315228e-03
4.288800000000000390e-01,1.076935567008135752e+00,1.083915285060570444e+00,6.979718052434691344e-03
4.288900000000000490e-01,1.076932396291323979e+00,1.083912629398619432e+00,6.980233107295452655e-03
4.289000000000000590e-01,1.076929225603608486e+00,1.083909973736668420e+00,6.980748133059933025e-03
4.289100000000000135e-01,1.076926054944990829e+00,1.083907318074717407e+00,6.981263129726578143e-03
4.289200000000000235e-01,1.076922884315471451e+00,1.083904662412766395e+00,6.981778097294943919e-03
4.289300000000000335e-01,1.076919713715051463e+00,1.083902006750815605e+00,6.982293035764142175e-03
4.289400000000000435e-01,1.076916543143731753e+00,1.083899351088864593e+00,6.982807945132840644e-03
4.289500000000000535e-01,1.076913372601513208e+00,1.083896695426913581e+00,6.983322825400373191e-03
4.289600000000000080e-01,1.076910202088396717e+00,1.083894039764962569e+00,6.983837676565851638e-03
4.289700000000000180e-01,1.076907031604383613e+00,1.083891384103011557e+00,6.984352498627943717e-03
4.289800000000000280e-01,1.076903861149474562e+00,1.083888728441060545e+00,6.984867291585983295e-03
4.289900000000000380e-01,1.076900690723670229e+00,1.083886072779109533e+00,6.985382055439304239e-03
4.290000000000000480e-01,1.076897520326971947e+00,1.083883417117158521e+00,6.985896790186574279e-03
4.290100000000000580e-01,1.076894349959380603e+00,1.083880761455207509e+00,6.986411495826905238e-03
4.290200000000000125e-01,1.076891179620897088e+00,1.083878105793256497e+00,6.986926172359408937e-03
4.290300000000000225e-01,1.076888009311522065e+00,1.083875450131305485e+00,6.987440819783419244e-03
4.290400000000000325e-01,1.076884839031257091e+00,1.083872794469354472e+00,6.987955438097381844e-03
4.290500000000000425e-01,1.076881668780102386e+00,1.083870138807403460e+00,6.988470027301074694e-03
4.290600000000000525e-01,1.076878498558059283e+00,1.083867483145452448e+00,6.988984587393165526e-03
4.290700000000000625e-01,1.076875328365128892e+00,1.083864827483501436e+00,6.989499118372544118e-03
4.290800000000000169e-01,1.076872158201311658e+00,1.083862171821550424e+00,6.990013620238766379e-03
4.290900000000000269e-01,1.076868988066608912e+00,1.083859516159599412e+00,6.990528092990500042e-03
4.291000000000000369e-01,1.076865817961021321e+00,1.083856860497648400e+00,6.991042536627078974e-03
4.291100000000000469e-01,1.076862647884550217e+00,1.083854204835697388e+00,6.991556951147170906e-03
4.291200000000000570e-01,1.076859477837196044e+00,1.083851549173746376e+00,6.992071336550331750e-03
4.291300000000000114e-01,1.076856307818959912e+00,1.083848893511795364e+00,6.992585692835451283e-03
4.291400000000000214e-01,1.076853137829843154e+00,1.083846237849844574e+00,6.993100020001419281e-03
4.291500000000000314e-01,1.076849967869845992e+00,1.083843582187893562e+00,6.993614318047569611e-03
4.291600000000000414e-01,1.076846797938969758e+00,1.083840926525942550e+00,6.994128586972792050e-03
4.291700000000000514e-01,1.076843628037215561e+00,1.083838270863991537e+00,6.994642826775976374e-03
4.291800000000000614e-01,1.076840458164583847e+00,1.083835615202040525e+00,6.995157037456678495e-03
4.291900000000000159e-01,1.076837288321075947e+00,1.083832959540089513e+00,6.995671219013566144e-03
4.292000000000000259e-01,1.076834118506692750e+00,1.083830303878138501e+00,6.996185371445751144e-03
4.292100000000000359e-01,1.076830948721434922e+00,1.083827648216187489e+00,6.996699494752567361e-03
4.292200000000000459e-01,1.076827778965303795e+00,1.083824992554236477e+00,6.997213588932682526e-03
4.292300000000000559e-01,1.076824609238300257e+00,1.083822336892285465e+00,6.997727653985208462e-03
4.292400000000000104e-01,1.076821439540424752e+00,1.083819681230334453e+00,6.998241689909701080e-03
4.292500000000000204e-01,1.076818269871678613e+00,1.083817025568383441e+00,6.998755696704828111e-03
4.292600000000000304e-01,1.076815100232062505e+00,1.083814369906432429e+00,6.999269674369923422e-03
4.292700000000000404e-01,1.076811930621577984e+00,1.083811714244481417e+00,6.999783622903432700e-03
4.292800000000000504e-01,1.076808761040225493e+00,1.083809058582530405e+00,7.000297542304911858e-03
4.292900000000000604e-01,1.076805591488005698e+00,1.083806402920579393e+00,7.000811432573694759e-03
4.293000000000000149e-01,1.076802421964919931e+00,1.083803747258628380e+00,7.001325293708449138e-03
4.293100000000000249e-01,1.076799252470969304e+00,1.083801091596677368e+00,7.001839125708064770e-03
4.293200000000000349e-01,1.076796083006154259e+00,1.083798435934726356e+00,7.002352928572097568e-03
4.293300000000000449e-01,1.076792913570476129e+00,1.083795780272775344e+00,7.002866702299215262e-03
4.293400000000000549e-01,1.076789744163935580e+00,1.083793124610824332e+00,7.003380446888751720e-03
4.293500000000000094e-01,1.076786574786533723e+00,1.083790468948873542e+00,7.003894162339818763e-03
4.293600000000000194e-01,1.076783405438271224e+00,1.083787813286922530e+00,7.004407848651306168e-03
4.293700000000000294e-01,1.076780236119149414e+00,1.083785157624971518e+00,7.004921505822103711e-03
4.293800000000000394e-01,1.076777066829168961e+00,1.083782501963020506e+00,7.005435133851545260e-03
4.293900000000000494e-01,1.076773897568330529e+00,1.083779846301069494e+00,7.005948732738964679e-03
4.294000000000000594e-01,1.076770728336635896e+00,1.083777190639118482e+00,7.006462302482585613e-03
4.294100000000000139e-01,1.076767559134085284e+00,1.083774534977167470e+00,7.006975843082186017e-03
4.294200000000000239e-01,1.076764389960679580e+00,1.083771879315216458e+00,7.007489354536877713e-03
4.294300000000000339e-01,1.076761220816420117e+00,1.083769223653265446e+00,7.008002836845328432e-03
4.294400000000000439e-01,1.076758051701307561e+00,1.083766567991314433e+00,7.008516290006872040e-03
4.294500000000000539e-01,1.076754882615342801e+00,1.083763912329363421e+00,7.009029714020620361e-03
4.294600000000000084e-01,1.076751713558526946e+00,1.083761256667412409e+00,7.009543108885463170e-03
4.294700000000000184e-01,1.076748544530860885e+00,1.083758601005461397e+00,7.010056474600512288e-03
4.294800000000000284e-01,1.076745375532345728e+00,1.083755945343510385e+00,7.010569811164657494e-03
4.294900000000000384e-01,1.076742206562981918e+00,1.083753289681559373e+00,7.011083118577454698e-03
4.295000000000000484e-01,1.076739037622770789e+00,1.083750634019608361e+00,7.011596396837571632e-03
4.295100000000000584e-01,1.076735868711713451e+00,1.083747978357657349e+00,7.012109645943898073e-03
4.295200000000000129e-01,1.076732699829809903e+00,1.083745322695706337e+00,7.012622865896434021e-03
4.295300000000000229e-01,1.076729530977062144e+00,1.083742667033755325e+00,7.013136056693181075e-03
4.295400000000000329e-01,1.076726362153470395e+00,1.083740011371804313e+00,7.013649218333917190e-03
4.295500000000000429e-01,1.076723193359036213e+00,1.083737355709853301e+00,7.014162350817088054e-03
4.295600000000000529e-01,1.076720024593759817e+00,1.083734700047902511e+00,7.014675454142693667e-03
4.295700000000000074e-01,1.076716855857642541e+00,1.083732044385951498e+00,7.015188528308957672e-03
4.295800000000000174e-01,1.076713687150685272e+00,1.083729388724000486e+00,7.015701573315213935e-03
4.295900000000000274e-01,1.076710518472888900e+00,1.083726733062049474e+00,7.016214589160574278e-03
4.296000000000000374e-01,1.076707349824254534e+00,1.083724077400098462e+00,7.016727575843928477e-03
4.296100000000000474e-01,1.076704181204782618e+00,1.083721421738147450e+00,7.017240533364832444e-03
4.296200000000000574e-01,1.076701012614474706e+00,1.083718766076196438e+00,7.017753461721731867e-03
4.296300000000000119e-01,1.076697844053331243e+00,1.083716110414245426e+00,7.018266360914182656e-03
4.296400000000000219e-01,1.076694675521353117e+00,1.083713454752294414e+00,7.018779230941296632e-03
4.296500000000000319e-01,1.076691507018541882e+00,1.083710799090343402e+00,7.019292071801519484e-03
4.296600000000000419e-01,1.076688338544897761e+00,1.083708143428392390e+00,7.019804883494629166e-03
4.296700000000000519e-01,1.076685170100422084e+00,1.083705487766441378e+00,7.020317666019293412e-03
4.296800000000000619e-01,1.076682001685115520e+00,1.083702832104490366e+00,7.020830419374846088e-03
4.296900000000000164e-01,1.076678833298979177e+00,1.083700176442539354e+00,7.021343143560176969e-03
4.297000000000000264e-01,1.076675664942013944e+00,1.083697520780588341e+00,7.021855838574397879e-03
4.297100000000000364e-01,1.076672496614220709e+00,1.083694865118637329e+00,7.022368504416620638e-03
4.297200000000000464e-01,1.076669328315600360e+00,1.083692209456686317e+00,7.022881141085957069e-03
4.297300000000000564e-01,1.076666160046154230e+00,1.083689553794735305e+00,7.023393748581074902e-03
4.297400000000000109e-01,1.076662991805882319e+00,1.083686898132784293e+00,7.023906326901974140e-03
4.297500000000000209e-01,1.076659823594786403e+00,1.083684242470833281e+00,7.024418876046878424e-03
4.297600000000000309e-01,1.076656655412867369e+00,1.083681586808882269e+00,7.024931396014899576e-03
4.297700000000000409e-01,1.076653487260125441e+00,1.083678931146931479e+00,7.025443886806037597e-03
4.297800000000000509e-01,1.076650319136562395e+00,1.083676275484980245e+00,7.025956348417849995e-03
4.297900000000000609e-01,1.076647151042178674e+00,1.083673619823029455e+00,7.026468780850780860e-03
4.298000000000000154e-01,1.076643982976975389e+00,1.083670964161078443e+00,7.026981184103053835e-03
4.298100000000000254e-01,1.076640814940953206e+00,1.083668308499127431e+00,7.027493558174224830e-03
4.298200000000000354e-01,1.076637646934113013e+00,1.083665652837176419e+00,7.028005903063405668e-03
4.298300000000000454e-01,1.076634478956456142e+00,1.083662997175225406e+00,7.028518218769264081e-03
4.298400000000000554e-01,1.076631311007983260e+00,1.083660341513274394e+00,7.029030505291133935e-03
4.298500000000000099e-01,1.076628143088695477e+00,1.083657685851323382e+00,7.029542762627905006e-03
4.298600000000000199e-01,1.076624975198593459e+00,1.083655030189372370e+00,7.030054990778911161e-03
4.298700000000000299e-01,1.076621807337678094e+00,1.083652374527421358e+00,7.030567189743264223e-03
4.298800000000000399e-01,1.076618639505950714e+00,1.083649718865470346e+00,7.031079359519631922e-03
4.298900000000000499e-01,1.076615471703411764e+00,1.083647063203519334e+00,7.031591500107570170e-03
4.299000000000000599e-01,1.076612303930062575e+00,1.083644407541568322e+00,7.032103611505746699e-03
